1072	16568	-1696	29	-107	100	7574
1064	16576	-1544	21	-120	100	7585
1848	16768	-1648	21	-112	103	7596
1984	16712	-1632	21	-83	99	7607
2000	16392	-1384	19	-34	89	7618
1224	16568	-1480	21	-20	84	7629
984	16440	-1144	21	-22	89	7641
1104	16544	-704	27	-29	94	7652
856	16376	-360	49	-27	109	7663
-32	16296	-600	62	-45	124	7675
-440	16336	-312	79	-71	152	7686
808	16528	-280	99	-125	173	7697
3008	16840	-584	156	-63	191	7708
4136	16616	344	184	42	182	7719
4776	16376	1168	216	57	153	7731
5784	16424	1200	263	6	113	7742
5408	16304	1216	324	-105	27	7753
5760	15840	776	362	-169	-48	7764
1944	16608	-2672	337	-129	-84	7777
-4760	17072	-4296	238	-234	-13	7788
-3688	16088	-6176	254	-346	-9	7799
104	16712	-5584	285	-180	18	7811
1832	16992	-4464	269	107	65	7822
1856	15928	-1760	193	299	98	7833
2288	16528	-1296	193	157	91	7844
1896	16336	-1504	180	-90	78	7856
2880	16216	-3568	141	-290	42	7882
2112	16472	-3488	130	-208	26	7892
1744	16392	-3000	117	-108	8	7905
1800	16328	-2432	111	-73	7	7916
1832	16288	-2232	105	-85	2	7927
1520	16424	-2304	93	-108	0	7938
1760	16440	-2488	89	-106	1	7949
1352	16544	-2392	91	-101	0	7960
1272	16576	-2672	92	-82	4	7971
1840	16424	-2736	87	-67	0	7982
1864	16528	-3192	81	-65	-3	7994
2264	16320	-3248	74	-52	-9	8006
2384	16256	-2968	58	-22	-15	8017
1920	16152	-2832	43	10	-22	8028
1872	16136	-2360	28	19	-38	8039
1928	16368	-2232	26	26	-46	8050
1632	16352	-2024	30	41	-51	8062
1336	16536	-1904	39	44	-47	8073
1352	16712	-1920	60	20	-36	8084
1216	16720	-2464	65	-8	-32	8095
1088	16432	-3040	69	-28	-29	8106
984	16200	-2688	67	-57	-24	8118
1560	16304	-2800	69	-62	-18	8129
1736	16320	-2696	61	-51	-18	8142
1664	16488	-2824	50	-26	-19	8153
1800	16528	-2944	51	-28	-25	8164
1856	16408	-2792	53	-55	-32	8176
1920	16456	-2512	49	-47	-37	8187
1600	16488	-2680	43	-20	-47	8199
1416	16352	-2544	40	0	-48	8212
1552	16328	-2784	36	6	-46	8223
1600	16496	-2944	26	21	-47	8234
1320	16376	-2984	19	14	-47	8245
1184	16472	-3008	16	-1	-46	8256
1296	16456	-3024	15	-20	-47	8268
1544	16408	-2784	5	-16	-46	8279
1488	16496	-3048	-2	-21	-51	8290
1480	16408	-2864	-8	-46	-51	8301
1360	16432	-3024	-13	-80	-56	8312
1560	16328	-2912	-16	-104	-56	8323
1536	16544	-2672	-21	-112	-64	8334
1104	16088	-2296	-27	-49	-64	8363
1288	16376	-2360	-28	-18	-63	8371
1168	16472	-2376	-26	-7	-61	8382
1272	16560	-2304	-23	16	-53	8393
1400	16512	-2136	-15	27	-56	8405
1240	16600	-2208	-6	22	-55	8416
1184	16544	-2408	3	17	-54	8427
1072	16432	-2488	7	6	-50	8438
912	16456	-2192	10	-37	-50	8449
952	16544	-2424	13	-56	-48	8460
912	16304	-2656	16	-48	-41	8472
648	16440	-2320	21	-54	-37	8483
896	16584	-2368	28	-66	-31	8496
1080	16584	-2744	30	-70	-27	8507
1240	16552	-2840	27	-51	-20	8518
1192	16552	-2720	28	-37	-19	8530
1048	16424	-2608	28	-45	-24	8543
1200	16248	-2600	20	-68	-27	8554
1168	16456	-2680	6	-88	-30	8565
1096	16456	-3072	2	-97	-35	8576
936	16464	-2896	-7	-93	-35	8587
976	16432	-2800	-17	-89	-36	8598
960	16536	-2984	-28	-88	-39	8609
1144	16592	-3192	-43	-74	-40	8620
1088	16752	-2800	-48	-66	-38	8632
952	16624	-2912	-52	-72	-44	8643
976	16328	-2880	-58	-74	-44	8654
1056	16472	-2920	-59	-74	-50	8665
1048	16512	-2736	-70	-68	-51	8676
1016	16440	-2736	-80	-53	-56	8687
1032	16344	-2536	-81	-16	-63	8699
1016	16432	-2344	-67	-7	-67	8710
1048	16440	-2216	-59	-28	-72	8721
1000	16568	-2040	-57	-21	-76	8733
784	16520	-2160	-52	-28	-78	8744
784	16488	-1832	-48	-28	-75	8755
664	16472	-2104	-41	-29	-71	8766
472	16440	-1792	-33	-13	-67	8778
504	16456	-1840	-14	16	-61	8789
416	16520	-1688	-2	24	-58	8800
768	16512	-2000	13	33	-49	8811
856	16424	-1920	17	39	-45	8822
872	16336	-2512	17	44	-44	8845
920	16256	-2272	21	37	-47	8856
752	16632	-2272	25	18	-54	8867
920	16664	-2592	24	0	-61	8878
768	16496	-2784	16	-28	-68	8891
776	16424	-2712	8	-30	-73	8902
952	16696	-2504	-1	-23	-79	8913
792	16584	-2552	-9	-10	-91	8924
464	16536	-2816	-14	-27	-95	8936
544	16368	-2848	-20	-60	-93	8947
736	16496	-3016	-31	-74	-96	8958
544	16504	-3136	-51	-71	-100	8969
232	16584	-2568	-63	-55	-102	8980
120	16464	-2592	-74	-46	-102	8991
8	16552	-2256	-76	-31	-97	9002
120	16560	-1976	-75	-39	-91	9014
144	16560	-2240	-66	-30	-80	9025
368	16464	-1848	-57	-28	-76	9036
384	16552	-2056	-50	-30	-71	9047
16	16424	-1896	-47	-44	-71	9059
-128	16544	-2336	-49	-66	-70	9070
312	16432	-2608	-42	-52	-72	9081
104	16448	-2656	-37	-17	-73	9092
120	16848	-2000	-31	38	-68	9103
48	16656	-1688	-24	27	-61	9115
40	16360	-1672	-22	-5	-56	9126
-64	16272	-1760	-14	-34	-50	9137
360	16400	-1832	-5	-32	-47	9148
112	16656	-1992	4	-5	-47	9161
-104	16360	-1848	15	22	-47	9172
-64	16296	-1760	23	48	-37	9184
288	16336	-1608	31	59	-34	9195
256	16432	-1632	46	63	-29	9207
88	16720	-1768	54	59	-29	9218
-16	16568	-1856	61	40	-29	9229
96	16632	-2136	76	7	-21	9242
-72	16400	-2128	74	11	-20	9253
16	16352	-2536	83	25	-17	9264
-16	16280	-2216	86	34	-16	9275
-80	16560	-2304	87	41	-11	9286
-40	16752	-2264	83	43	-9	9298
360	16704	-2400	82	52	-5	9309
-72	16448	-2824	82	25	-8	9331
112	16368	-2736	78	14	-6	9341
256	16408	-2488	75	16	-5	9352
-104	16424	-2520	66	26	-7	9363
-240	16544	-2696	62	19	-8	9374
-208	16352	-2720	55	-13	-12	9385
0	16576	-2656	51	-30	-9	9396
16	16424	-2512	51	-42	-9	9407
72	16400	-2616	43	-41	-7	9418
72	16688	-2408	48	-41	-6	9430
88	16616	-2384	45	-32	-1	9441
-232	16672	-2456	41	-23	-1	9453
-296	16584	-2560	39	-11	2	9464
-216	16368	-2688	33	-12	4	9477
-160	16456	-2768	29	-11	9	9488
32	16384	-3272	20	-11	8	9499
32	16384	-2768	6	-5	8	9510
0	16496	-2800	-3	-13	6	9522
112	16592	-2856	-11	-21	0	9534
136	16440	-2416	-12	-6	-5	9545
-112	16448	-2296	-12	7	-3	9556
-80	16448	-2128	-12	7	-2	9567
-48	16520	-2432	-4	-16	3	9578
104	16584	-2616	0	-33	7	9590
-88	16472	-2880	1	-34	5	9601
-280	16528	-2960	-6	-21	10	9614
-176	16296	-2800	-10	-15	10	9625
-80	16376	-2400	-13	-9	11	9636
-64	16288	-2656	-17	-2	10	9647
-64	16376	-2440	-23	-2	10	9658
8	16456	-2672	-21	-13	5	9670
176	16472	-2672	-20	-7	4	9681
120	16680	-2648	-23	16	4	9692
-192	16568	-2320	-25	18	4	9703
-280	16544	-2336	-23	3	9	9714
-216	16608	-2208	-21	-12	16	9725
-440	16616	-2088	-17	-8	18	9736
-200	16656	-2464	-5	0	27	9747
16	16648	-2224	0	8	27	9758
-360	16400	-2144	-1	4	22	9769
-264	16448	-2392	-2	-17	27	9780
-120	16496	-2608	-4	-26	31	9792
336	16472	-2784	-6	-28	27	9805
336	16448	-2672	-9	-1	27	9816
144	16520	-2312	-15	18	23	9827
136	16504	-2472	-26	8	20	9838
-264	16352	-2672	-26	-3	21	9850
-120	16432	-2528	-30	-6	19	9862
-64	16512	-2696	-32	9	21	9873
-176	16384	-2560	-30	33	21	9884
-96	16544	-2168	-26	58	22	9895
56	16624	-2096	-24	58	26	9906
96	16664	-2096	-17	37	24	9918
8	16528	-2216	-16	24	24	9929
136	16544	-2224	-18	16	26	9940
72	16384	-2168	-18	20	25	9951
-72	16504	-2256	-22	34	23	9962
-232	16440	-2216	-20	40	27	9974
8	16528	-2424	-19	39	28	9987
64	16528	-2504	-16	44	30	9998
184	16472	-2232	-18	49	30	10009
-104	16472	-2296	-21	50	28	10020
-208	16448	-2320	-18	41	26	10031
-96	16704	-1856	-13	50	29	10042
-168	16464	-1800	-8	56	31	10053
8	16656	-1696	-3	51	34	10064
40	16592	-1904	8	38	35	10075
192	16600	-2288	3	30	36	10087
328	16496	-2232	0	31	31	10098
104	16600	-2600	0	20	30	10110
0	16488	-2384	-3	12	31	10121
-56	16536	-2368	-4	21	31	10132
-72	16512	-2360	-6	40	32	10144
-80	16288	-2336	-5	51	35	10155
104	16448	-2360	-8	39	33	10168
88	16560	-2320	-5	35	31	10179
40	16552	-2096	-3	11	28	10191
216	16504	-1952	-2	1	26	10202
320	16600	-2248	-1	5	27	10214
296	16512	-2296	-5	19	26	10225
-88	16448	-2176	-2	33	23	10236
56	16528	-2288	1	26	23	10247
-96	16504	-2464	-11	31	20	10259
-56	16672	-2528	-1	29	30	10277
48	16360	-2280	-5	31	30	10286
192	16448	-2616	-10	33	30	10297
208	16608	-2384	-11	43	27	10308
8	16568	-2384	-12	43	24	10319
0	16592	-1800	-15	25	22	10330
216	16616	-1848	-10	12	24	10342
160	16584	-2168	-10	10	28	10355
-112	16512	-2040	-6	9	28	10366
-80	16304	-2224	-6	28	31	10377
176	16336	-2056	-8	37	35	10389
-56	16704	-1648	-2	39	40	10400
-32	16600	-1944	3	37	41	10411
312	16648	-1840	10	41	42	10422
400	16520	-2008	18	42	44	10434
352	16528	-2208	25	41	40	10445
144	16496	-2040	27	29	35	10456
64	16584	-2056	27	19	38	10467
-224	16488	-2240	27	19	42	10478
-376	17064	-2024	-97	-155	121	10489
72	16432	-2408	18	25	46	10501
192	16472	-2224	23	22	51	10514
288	16344	-2552	23	27	55	10525
472	16488	-2352	20	25	53	10537
72	16704	-2520	16	23	48	10548
264	16536	-2120	12	42	49	10559
296	16608	-2096	12	37	47	10570
384	16536	-2088	17	25	43	10581
280	16624	-2456	13	23	44	10592
248	16424	-2352	6	19	38	10604
176	16472	-2544	-1	9	39	10615
248	16464	-2464	-15	17	40	10626
512	16584	-2600	-15	33	36	10637
48	16520	-2384	-17	36	34	10648
304	16536	-2064	-20	31	34	10659
136	16528	-2216	-18	4	37	10671
224	16496	-1904	-16	2	44	10684
312	16560	-2216	-14	4	44	10695
184	16592	-2344	-13	14	46	10706
176	16464	-2344	-12	26	43	10718
224	16504	-1984	-21	45	50	10729
560	16648	-2208	-23	53	50	10740
120	16464	-2088	-13	33	48	10758
136	16576	-2048	-18	34	54	10767
400	16584	-2424	-27	24	48	10778
440	16472	-2464	-25	18	43	10789
472	16392	-2216	-26	21	41	10800
192	16520	-2224	-20	8	38	10812
256	16664	-1904	-15	6	41	10823
368	16600	-1888	-13	7	42	10834
360	16672	-2008	-10	-7	48	10847
384	16608	-2008	-6	-4	48	10858
288	16424	-2008	-6	-7	52	10869
488	16504	-2112	-7	4	50	10880
368	16488	-2248	-13	10	50	10891
512	16608	-2336	-10	13	48	10903
440	16608	-2176	-14	17	49	10914
360	16576	-2040	-15	27	48	10925
464	16512	-2248	-23	18	46	10937
576	16240	-2168	-24	14	45	10948
856	16416	-2224	-35	22	42	10959
616	16424	-2216	-43	29	33	10972
568	16608	-1896	-47	17	26	10983
456	16752	-1840	-44	7	26	10994
360	16632	-1992	-45	10	29	11005
328	16400	-2096	-45	2	28	11016
448	16376	-2024	-41	16	31	11027
488	16488	-2168	-37	31	32	11039
680	16560	-1632	-33	39	32	11050
600	16536	-1640	-29	36	34	11061
664	16504	-1544	-28	26	36	11073
736	16696	-1744	-24	12	31	11084
640	16704	-1592	-21	4	30	11095
584	16544	-1840	-17	-2	27	11106
360	16376	-1848	-16	1	29	11118
248	16248	-2072	-17	5	30	11129
376	16512	-2104	-20	25	33	11140
568	16392	-1872	-24	82	36	11151
536	16424	-1840	-25	91	36	11164
480	16576	-1760	-24	86	37	11175
168	16784	-2096	-17	57	42	11186
456	16568	-1992	-18	32	42	11197
504	16304	-2072	-14	21	40	11209
576	16368	-1592	-14	31	37	11219
608	16696	-1904	-15	37	34	11236
376	16544	-1640	-16	36	38	11247
352	16520	-1616	-8	25	43	11259
232	16448	-1976	2	28	52	11272
224	16624	-2128	8	47	60	11283
232	16544	-2000	10	71	66	11294
400	16504	-1728	10	79	64	11305
560	16688	-1600	18	71	63	11316
520	16576	-1600	24	58	63	11327
464	16560	-1680	27	44	67	11338
544	16656	-1920	27	33	72	11349
680	16528	-1752	27	28	73	11360
728	16680	-1680	27	31	72	11371
712	16680	-2040	21	39	67	11382
512	16688	-1952	23	40	65	11393
648	16472	-1896	21	33	69	11404
856	16608	-1840	21	21	69	11415
880	16536	-2240	19	20	66	11426
808	16440	-1800	19	46	67	11438
720	16544	-2072	17	51	68	11449
912	16384	-1816	19	48	66	11461
976	16544	-2120	22	51	63	11472
896	16680	-2136	21	60	59	11483
624	16648	-1760	21	54	55	11496
760	16704	-1872	19	39	55	11507
816	16528	-2000	17	24	51	11518
880	16408	-2128	15	15	46	11529
816	16616	-2008	12	10	42	11540
888	16744	-2096	10	8	33	11552
752	16592	-2000	9	-2	30	11564
1056	16360	-1808	5	-12	31	11575
952	16632	-1800	4	-24	29	11586
904	16536	-1848	7	-14	20	11597
768	16368	-2104	9	-5	19	11608
888	16512	-1808	13	-2	21	11621
840	16344	-1712	16	-9	20	11633
752	16432	-1912	15	-6	19	11644
808	16424	-1664	16	-1	18	11655
920	16696	-1800	19	-6	17	11666
